status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
127857990695807_619184164896518,"In a world descending into chaos, only one broadsheet newspaper offers perplexing puzzles, exciting esoterica and curious columns with the information THEY don't want you to know. Now expanded to twelve pages, it includes memorabilia made to enhance the forbidden hidden riddles we peddle. Join a growing community that has been expecting you… for a long time.",Curios and Conundrums: Where You Belong,link,http://www.mysteriouspackage.com/,2016-04-07 13:14:38,1812,54,194,1729,72,9,1,0,1
127857990695807_614647878683480,"It is possible that Norwegian scientists are using the 'Gas Bubbles' theory, and the popularity of the Bermuda Triangle, to distract from [REDACTED] the last [REDACTED].",Gas Craters Off Norway Linked to Fringe Bermuda Triangle Theory,link,http://news.nationalgeographic.com/2016/03/160315-norway-craters-methane-hydrates-bermuda-triangle-science/,2016-04-01 06:00:01,104,2,11,100,1,3,0,0,0
127857990695807_614638332017768,"Some adventures begin with the discovery of a hidden room, and the knowledge of artifacts within... 3,340 years since the last living being stepped foot beyond the wall.",Scans of King Tut's Tomb Reveal New Evidence of Hidden Rooms,link,http://news.nationalgeographic.com/2016/03/160317-king-tut-tomb-hidden-chambers-radar-egypt-archaeology/,2016-03-31 06:00:01,262,6,48,246,13,3,0,0,0
127857990695807_614629918685276,"In this miraculous modern age, where advancements in technology are so common that a mere pause to admire the latest device affords the opportunity for another surpass it, it is necessary for the sanity of our species to be humbled.

We struggle with electronics that fail more frequently, and our vehicles decay season to season... 

Onee must ponder the wisdom of those who lived sixteen centuries ago, who could create an iron pillar that has yet to rust.","The iron pillar that won't rust! This 1,600-year-old Iron pillar in Delhi continues to baffle...",link,https://www.thevintagenews.com/2016/03/27/iron-pillar-wont-rust-1600-year-old-iron-pillar-delhi-continues-baffle-scientists/,2016-03-30 06:00:00,203,6,43,186,4,13,0,0,0
127857990695807_614471902034411,"We neither confirm nor deny having a secret London office in any of these abandoned Victorian toilets, most certainly not the entrance in Spitalfields.",Abandoned Victorian Public Toilets of London | Amusing Planet,link,http://www.amusingplanet.com/2016/03/abandoned-victorian-public-toilets-of.html,2016-03-29 10:20:47,209,6,25,199,6,0,4,0,0
127857990695807_613750148773253,We neither confirm nor deny that the greatest dungeon master in history lived in ancient Qingzhou City.,Ancient Chinese tomb reveals ancient board game pieces,link,https://www.thevintagenews.com/2016/03/24/ancient-chinese-tomb-reveals-ancient-board-game-pieces/,2016-03-28 09:04:46,574,9,130,550,11,4,9,0,0
127857990695807_603842023097399,"It is safe to assume that computers, though quick in numerical calculation, remain inadequate when compared to the reasoning and analytical power of the human mind. However, when we develop technology in our own image - our electrical impulses simulated as a mind built of 1s and 0s - and task the digital neurology with conjoining disparate images... have we created a world of dreams? Of colour and vivid imagination?

Or, by asking our creation (our child, of sorts) to make sense of the senseless, combining images in two dimensions for which it has no context,  have we forever bequeathed, as parent to an innocent mind, the depth and nature of our nightmares?",Man Combines Random People's Photos Using Neural Networks And The Results Are Amazing,link,http://www.boredpanda.com/inceptionism-neural-network-deep-dream-art/,2016-03-14 06:00:01,332,4,105,311,14,7,0,0,0
127857990695807_603024876512447,"H.P. Lovecraft speculated that ""the oldest and strongest emotion of mankind is fear, and the oldest and strongest kind of fear is fear of the unknown."" However, can fear begin to impress itself upon us when the unknown in question is older and stronger than mankind itself?

The Century Beast, our most ambitious experience to date, has returned to The Mysterious Package Company. You, or an unsuspecting loved one, will sink to the depths of a horror thousands of years old and hundreds of lives deep, inspired by the works of Lovecraft and Viking folklore.

This, as with everything we do, is available exclusively to our members. Membership is free, but you must first submit an application at https://www.mysteriouspackage.com",The Mysterious Package Company,link,https://www.mysteriouspackage.com/?utm_source=facebook&utm_medium=cpm&utm_campaign=CBP_W,2016-03-09 12:45:56,12481,782,2768,11860,427,173,13,5,3
127857990695807_602368829911385,"We hold up English as a model to puzzle, a language with variety of the first degree... quite literally, a fine grade. Overlook this apology and weather it with a fine peer. The unbending sanctions that buckle and cleave must be let go, lest we wind up with an oversight that seeds a strike. Shall I throw out more, table another, or put it out? Should I continue, trim this refrain, or is this a custom discursive? Did I wear too transparent a skin? I knew a consult was in order.

...I would be curious to know if any keen-eyed readers can spot the curious nature of this post and arrive at an associated number. As word games are uncommon here on Facebook, I will give you a hint: this may be a word game.",Word That Are Their Own Opposites,video,https://www.youtube.com/watch?v=qwfzlBYqtd4,2016-03-08 07:00:00,128,9,30,117,9,2,0,0,0
127857990695807_602229529925315,"We neither confirm nor deny the presence of three mature olms in our facilities. If it were true, however, their names would be Charlotte, Anne and Emily.",Scientists Await Rare 'Dragon' Birth in Slovenia,link,http://www.newser.com/story/221316/scientists-await-rare-dragon-birth-in-slovenia.html,2016-03-07 14:20:05,545,16,85,516,20,4,5,0,0
127857990695807_600885780059690,Some experiences begin at the moment of realization that imaginary creatures have roamed the Earth. We were simply too unimaginative to believe it true.  #mpc #feedly,The Weirdest Cryptids That Turned Out To Be Real | Mysterious Universe,link,http://mysteriousuniverse.org/2016/03/the-weirdest-cryptids-that-turned-out-to-be-real/?utm_content=buffer162e3&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,2016-03-04 07:00:44,146,2,28,139,6,1,0,0,0
127857990695807_600470166767918,"It seems as though each passing day grows shorter, and the measures of time are not as long as we once knew. It may be that the Earth has grown impatient with its orbit and, using our companion Moon as counterbalance, this verdant rock quickens its voyage around the Sun. Have our clocks managed to keep time with the seconds and minutes, calculated over years past to better predict the empty space between stirring, noontide and slumber? Or are the timepieces colluding against us in tandem, hindering our realization that the days are growing ever shorter, mocking the accumulated stress and abbreviated lives of the modern human being.

A theory: as we increasingly relegate numbers and names, abstracts and accomplishments from memory to machinery, is it possible that the intended relief has instead become injury? And what if this injury now fills the void that once stored celebratory dates, the names of your elementary school teachers, family recipes more valued than heirlooms, and the many seemingly unimportant ways in which we felt pure joy. Now, they are replaced by the achievements of industrial science. Through discharge of ostensibly useless information, we may have facilitated an incursion into the chasms left behind. An incursion armed with trepidation, expectancy and disquiet.

Of all living creatures I would argue that flowers that bloom, trees that grow tall, and grasses that we cleave for the comeliness of conformity, are those lives from whom we never fear deposition.  Strangely, we have seen automobiles and abodes overrun by vines and wild blossoms, the smallest roots splitting infrastructure and declaring proprietorship over abandoned buildings and lots. Yet, we do not acknowledge the strength of the seedling.  Those abandoned lots and devastated homes must simply await our fickle interest, when the ownership of overrun space becomes profitable, at which point you can be certain we will assert our dominance. We will take blade to stem. Once again, we are superior...

... save for our memories.

With less concern for the mundane trivialities, we are now able to remember more than we had previously imagined. In addition, the nearly infinite storage capacity of the interconnected world suggests that the incidents we wish forgotten are remembered by keystroke, reminded by octothorpe, and reevaluated by the masses without context. Each fleeting moment - and I appeal to you,  the moments grow shorter day by day - is another to recall each of the memories that you have tried to forget.

And what of the plants? Plants who consume our homes yet purportedly not our lives? They have surpassed us, yet again. Yes, we have groomed their cultivation for millennia. And, it need not even be stated, we are certain that, as our understanding of the world and our universe is of such macrocosmic and microscopic awareness, plants are simply no match for the spirit and ingenuity of the resourceful human being. But we are mistaken. 

The very circumstance, which transforms a strong individual into the projectionist of their very own thousand yard stare, is to a plant but a forgotten memory. To cope with their environment, they have decided not to cope at all, but instead to eliminate the hassle of undesirable retrospection.

Forget and survive. And after all the boastful vainglory and disparagement that we have hurled at our clever and fragrant allies, I sincerely hope they forget and forgive, as well.",Plants have evolved forgetfulness to wipe out memory of stress,link,https://www.newscientist.com/article/2078276-plants-have-evolved-forgetfulness-to-wipe-out-memory-of-stress/,2016-03-03 06:45:00,618,19,98,593,21,4,0,0,0
127857990695807_599991143482487,"Let us lift the veil of our current reality and consider, if but for a fleeting moment, the experience of those who lived long before us. Our ancestors, who relied on the knowledge of their ancestors and those even before them, to be passed down mouth to ear through words and stories, so that they might build shelter, feed the community, heal the sick and improve on that very knowledge to benefit future generations. The early works of a history unwritten allowed elders to answer the questions asked to them by their young. Of noises in the night sky, strange sights in the dark woods, why illness that befalls their siblings, and where their people began existence. 

It is awe-inspiring that the world could be explained at all. If only we could see into the dreams of our past selves. How did one react to the lightning in the sky, or the quaking of the earth? What stories explained the process of growing older, or prepared young women for childbirth? 

And what of the strange abilities belonging to those creatures who walked among them, who's eyes saw clearly in the black of night as though illuminated by daylight, and the legs propelling them at speeds no person could hope to outrun.

Today, through scientific study and careful observation, we feel we know the answers. The rods in their eyes that, when abundant, allow them to see movement more clearly in darkness. Musculature, and the benefit of four legs moving in tight coordination, so they can swiftly chase down prey. These explanations can be comprehended within the world we live in, rather than relying on a supernatural power or unprovable theory.

...however, what we know of our world changes. To go back merely a century and look forward to now, it must appear to be a world of magic, one incomprehensible to the ancestors of old who taught knowledge through story. If we were to look forward to a century from now, is it not certain that our future selves will be as magical to us, just as the present would appear to our great great grandparents?

We can only understand what we see, and we explain the world through what we understand. Although we consider ourselves the superior being on this great Earth, it leads one to ponder the question: what do our four-legged companions, our loyal best friends, understand of the world if they, in fact, can see more?",Dogs and Certain Primates May Be Able To See Magnetic Fields,link,http://gizmodo.com/dogs-and-certain-primates-may-be-able-to-see-magnetic-f-1760815533,2016-03-02 07:00:01,161,6,27,156,2,3,0,0,0
