comment_id,status_id,parent_id,comment_message,comment_published,comment_likes
692753910872876_692924234189177,127857990695807_692753910872876,,There is a website you can legally buy skulls from. Its interesting. Not only skulls. Animal bones. Dinosaur fossils. Etc.,2016-09-16 19:40:28,1
692753910872876_693138164167784,127857990695807_692753910872876,692753910872876_692924234189177,Etsy! You can find almost anything there,2016-09-17 05:51:20,0
692753910872876_693225057492428,127857990695807_692753910872876,692753910872876_692924234189177,Nope. Not etsy,2016-09-17 09:38:11,0
692753910872876_692927357522198,127857990695807_692753910872876,,I am a mysterious package.,2016-09-16 19:44:01,4
692753910872876_692990600849207,127857990695807_692753910872876,692753910872876_692927357522198,"Hah hah, haven't heard that before, good ones you've got a mysterious pack... Hold up, you said... But, but I've never heard that one before... who... are... you??",2016-09-16 21:36:11,5
692753910872876_692941064187494,127857990695807_692753910872876,,Arthur sure had a lot to say.,2016-09-16 20:08:31,3
692753910872876_692947247520209,127857990695807_692753910872876,,Today's mysterious package is... Hair. Well... That's pretty mysterious... Mysterious as to why would they think I'd want that.,2016-09-16 20:21:22,7
692753910872876_693175274164073,127857990695807_692753910872876,692753910872876_692947247520209,Everything is in the context of the story. Trust me: you want it.,2016-09-17 07:17:46,4
692753910872876_693239857490948,127857990695807_692753910872876,692753910872876_692947247520209,"That's pretty brilliant.  Take everyday, often low price/free objects, and sell someone a story...for an absurd amount of money.",2016-09-17 10:14:57,3
692753910872876_693418794139721,127857990695807_692753910872876,692753910872876_692947247520209,Its not absurd. You get some awesome handcrafted goodies like statuettes and other memorabilia. Plus usually a giant wooden crate.  Its all well worth kt,2016-09-17 18:28:28,2
692753910872876_693430060805261,127857990695807_692753910872876,692753910872876_692947247520209,"Melisandre brings Jon Snow back from the dead to save the world by clipping his hair, and I don't recall the Lord of Light saying ""Why would I want that?""",2016-09-17 19:00:36,2
692753910872876_693436714137929,127857990695807_692753910872876,692753910872876_692947247520209,"Daylan: I want John Snow's hair... Not for anything strange. Just to put under my pillow and whisper ""You know something, John Snow... You know ""me"" better than anyone.""'and drift into slumber.",2016-09-17 19:06:52,17
692753910872876_692964274185173,127857990695807_692753910872876,,What is this for?,2016-09-16 20:56:08,1
692753910872876_692964937518440,127857990695807_692753910872876,,I've always wanted to kinda check this out.,2016-09-16 20:59:12,1
692753910872876_692979180850349,127857990695807_692753910872876,,"You know. If I had the money to spend, these would be a great treat and I'm sure it would make a great conversationstarter as well, alas I'm pretty broke, so I'll have just rely on reading the emails they send me.",2016-09-16 21:27:32,2
692753910872876_693024757512458,127857990695807_692753910872876,,What is this? Stretch goals?,2016-09-16 23:08:37,1
692753910872876_693175334164067,127857990695807_692753910872876,692753910872876_693024757512458,"Follow the link, and all will become clear.

Well, clear-ish.",2016-09-17 07:18:12,2
692753910872876_693185187496415,127857990695807_692753910872876,692753910872876_693024757512458,That makes no sence .,2016-09-17 08:00:21,1
692753910872876_693501340798133,127857990695807_692753910872876,692753910872876_693024757512458,"I believe you mean sense, in which case, it makes perfect sense. Why ruin the mystery? It's like American Horror Story, give us 30 trailers and only one is real...or is it?",2016-09-17 22:05:18,0
692753910872876_693058960842371,127857990695807_692753910872876,,"I wish I could indulge, but on a very limited budget, alas, such is not to be. 

I am enjoying the Curios and Conundrums, though.  Not sure what to make of the puzzles.....",2016-09-17 01:20:35,4
692753910872876_693078530840414,127857990695807_692753910872876,,Strange I named a character in my novel obscura. Please keep it unpopular it's a beautiful name :),2016-09-17 02:51:35,1
692753910872876_693234624158138,127857990695807_692753910872876,,Kate Veno,2016-09-17 09:54:35,0
692753910872876_693249797489954,127857990695807_692753910872876,,What about human ashes that is pretty strange to recieve,2016-09-17 10:45:26,2
692753910872876_693250020823265,127857990695807_692753910872876,,I got a little doll i found that was chipped out of flint,2016-09-17 10:46:14,2
692753910872876_693250150823252,127857990695807_692753910872876,,Crystals.,2016-09-17 10:46:44,1
692753910872876_693250187489915,127857990695807_692753910872876,,Petrified wood,2016-09-17 10:46:51,1
692753910872876_693307284150872,127857990695807_692753910872876,692753910872876_693250187489915,Freaking troll of the century hahahahahha. And Im about half hour from flint too hahah,2016-09-17 12:51:18,0
692753910872876_693314087483525,127857990695807_692753910872876,692753910872876_693250187489915,The thing is i got all this stuff i will send it,2016-09-17 13:11:24,0
692753910872876_693250234156577,127857990695807_692753910872876,,Assorted bones,2016-09-17 10:47:01,1
692753910872876_693250247489909,127857990695807_692753910872876,,Gold teeth,2016-09-17 10:47:07,1
692753910872876_693250287489905,127857990695807_692753910872876,,Anything strange requires,2016-09-17 10:47:24,1
692753910872876_693250384156562,127857990695807_692753910872876,,I have a collection of frog and lizard skeletons from my childhood,2016-09-17 10:47:53,1
692753910872876_693250477489886,127857990695807_692753910872876,,Im not sure what to say,2016-09-17 10:48:13,0
692753910872876_693250544156546,127857990695807_692753910872876,,anyone want a whompus cat,2016-09-17 10:48:28,1
692753910872876_693256110822656,127857990695807_692753910872876,,What is this?,2016-09-17 11:03:55,1
692753910872876_693308317484102,127857990695807_692753910872876,692753910872876_693256110822656,Facebook!,2016-09-17 12:56:08,14
692753910872876_693357764145824,127857990695807_692753910872876,,"you get it, we are the dog, and donation is the hoop",2016-09-17 14:33:22,0
692753910872876_693441350804132,127857990695807_692753910872876,692753910872876_693357764145824,Who wouldn't want to be a dog?,2016-09-17 19:27:34,2
692753910872876_693451237469810,127857990695807_692753910872876,692753910872876_693357764145824,Fair point.,2016-09-17 19:55:57,1
692753910872876_693443697470564,127857990695807_692753910872876,,Brian.,2016-09-17 19:34:41,1
692753910872876_693469300801337,127857990695807_692753910872876,692753910872876_693443697470564,Ok let's do it....,2016-09-17 20:50:28,0
692753910872876_693469440801323,127857990695807_692753910872876,692753910872876_693443697470564,Too expensive :(,2016-09-17 20:50:52,0
692753910872876_693469480801319,127857990695807_692753910872876,692753910872876_693443697470564,But I've heard these are fun,2016-09-17 20:51:01,1
692753910872876_693469664134634,127857990695807_692753910872876,692753910872876_693443697470564,Ok bucket list,2016-09-17 20:52:07,0
692753910872876_693470534134547,127857990695807_692753910872876,692753910872876_693443697470564,What a rollercoaster of emotions!!,2016-09-17 20:55:27,7
692753910872876_693449540803313,127857990695807_692753910872876,,Whoever admins this page needs a raise. And a pizza party.,2016-09-17 19:49:41,7
692753910872876_693452274136373,127857990695807_692753910872876,692753910872876_693449540803313,"Guys, gals, everyone, you're making me blush!!! Also, my hard drive is filling up with all these screenshots I'm taking...",2016-09-17 20:02:20,10
692753910872876_693747280773539,127857990695807_692753910872876,692753910872876_693449540803313,The Mysterious Package Company  get another hard drive with that raise they should give you.,2016-09-18 08:10:20,0
692753910872876_693459944135606,127857990695807_692753910872876,,I've done this twice and the two people I chose have recieved nothing. Real exciting.,2016-09-17 20:13:47,0
692753910872876_693461794135421,127857990695807_692753910872876,692753910872876_693459944135606,I see you are very much a member... but have never logged into the website....,2016-09-17 20:21:39,9
692753910872876_693462907468643,127857990695807_692753910872876,692753910872876_693459944135606,Didn't know of the website will investigate further.,2016-09-17 20:26:57,0
692753910872876_693551850793082,127857990695807_692753910872876,692753910872876_693459944135606,Pwned,2016-09-18 00:34:43,13
692753910872876_693481324133468,127857990695807_692753910872876,,What is this?,2016-09-17 21:33:41,0
692753910872876_693497670798500,127857990695807_692753910872876,692753910872876_693481324133468,"You will have to take a picture of it and post it. I can't see because, although we are talking, you are actually very far away from me. d:",2016-09-17 21:50:54,3
692753910872876_693865367428397,127857990695807_692753910872876,692753910872876_693481324133468,[[PHOTO]],2016-09-18 12:48:06,0
692753910872876_693874387427495,127857990695807_692753910872876,692753910872876_693481324133468,That is Facebook.,2016-09-18 13:17:48,5
692753910872876_693881200760147,127857990695807_692753910872876,692753910872876_693481324133468,What is the mysterious package company?,2016-09-18 13:36:13,0
692753910872876_693514794130121,127857990695807_692753910872876,,Brilliant!  A mystery without the dead body.  Love it!  I want one for my birthday.....,2016-09-17 22:50:08,0
692753910872876_693747617440172,127857990695807_692753910872876,,Where can I get my 12 shipments of human teeth?,2016-09-18 08:11:52,0
692753910872876_693781370770130,127857990695807_692753910872876,692753910872876_693747617440172,Try Etsy.,2016-09-18 09:11:55,7
692753910872876_693770454104555,127857990695807_692753910872876,,This seems awesome,2016-09-18 08:57:47,0
692753910872876_693794107435523,127857990695807_692753910872876,,Dalton Meckna,2016-09-18 09:38:16,0
692753910872876_693796247435309,127857990695807_692753910872876,,Mikey Dom,2016-09-18 09:41:41,0
692753910872876_693838174097783,127857990695807_692753910872876,,As a strong independent one punch man I find this real human hair comment to be offensive,2016-09-18 11:34:01,0
692753910872876_697567063724894,127857990695807_692753910872876,,Id like to know more. How does it work,2016-09-25 17:19:59,0
692753910872876_712004395614494,127857990695807_692753910872876,,How much?,2016-10-21 21:39:36,0
692753910872876_725770854237848,127857990695807_692753910872876,,"How about the bullet that killed President Lincoln..
is that available? Lol",2016-11-13 21:11:15,0
692753910872876_734721826676084,127857990695807_692753910872876,,You never told me what you were going to do with my hair. But the rewards were great so I don't mind. Dose Glados still work there? Such a dear never hurt when she jabbed my arm. Suppose it's time to hack another account before you find me again.,2016-11-29 13:26:36,0
692753910872876_739107319570868,127857990695807_692753910872876,,Why is everyone saying how expensive it is? I can't see any prices or anything... Or does that only show after membership acceptance? This is pretty awesome looking though!!,2016-12-06 21:21:52,0
692251197589814_692256557589278,127857990695807_692251197589814,,Steffi Kay,2016-09-15 10:34:45,0
692251197589814_692358640912403,127857990695807_692251197589814,,"Backed. Do the 200K and 300K additional artifacts apply to a specific level, or to the basic experience?",2016-09-15 15:14:56,0
692251197589814_692440877570846,127857990695807_692251197589814,692251197589814_692358640912403,"All people who pledge at the ""Filigree in Shadow"" level and higher will receive all the stretch goals without further cost. They DO NOT apply to the Artifact Only level.",2016-09-15 19:26:49,0
